id,fecha_sello,fecha_insumo,timestamp_utc,available_at,exchange,sesion_objetivo,apertura_objetivo_utc,ticker,decision,acciones_regla,tamano_nominal,precio_ref_usd,senal_magnitud_pp,senal_banda_baja_pp,senal_banda_alta_pp,senal_fuente,juego,presupuesto_usd,reglas_version,motivo,ultimo_cierre_ticker,available_at_ticker,insumo_ext_sha256,insumo_ext_archivo,insumo_base_sha256,reglas_sha256,sellador_sha256,plataforma_version,version_sello,estado,estado_timing,estado_dia,insumo_completo,cuenta_para_N,creado_en
85,2026-09-10,2026-09-10,2026-09-11T03:30:04.598884+00:00,2026-09-10T20:00:00+00:00,XNYS,2026-09-11,2026-09-11T13:30:00+00:00,MU,nada,0,0,977.4099731445312,-1.6700449036118559,-16.62212364919547,13.282033841971757,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -1.67 pp bajo el umbral +1.35 pp,2026-09-10,2026-09-10T20:00:00+00:00,3cc65546079c3a9dbcc3339a6d45e9637418ee51ae79458cc987dc47ee304d35,ext_2026-09-10.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-11T03:30:04.775894+00:00
86,2026-09-10,2026-09-10,2026-09-11T03:30:04.598884+00:00,2026-09-10T20:00:00+00:00,XNYS,2026-09-11,2026-09-11T13:30:00+00:00,NVDA,nada,0,0,218.3600006103516,-3.0868534306911055,-22.552264723621548,16.37855786223934,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -3.09 pp bajo el umbral +1.35 pp,2026-09-10,2026-09-10T20:00:00+00:00,3cc65546079c3a9dbcc3339a6d45e9637418ee51ae79458cc987dc47ee304d35,ext_2026-09-10.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-11T03:30:04.775894+00:00
87,2026-09-10,2026-09-10,2026-09-11T03:30:04.598884+00:00,2026-09-10T20:00:00+00:00,XNYS,2026-09-11,2026-09-11T13:30:00+00:00,QCOM,nada,0,0,176.8800048828125,0.7063683793294695,-14.792590024615354,16.20532678327429,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal +0.71 pp bajo el umbral +1.35 pp,2026-09-10,2026-09-10T20:00:00+00:00,3cc65546079c3a9dbcc3339a6d45e9637418ee51ae79458cc987dc47ee304d35,ext_2026-09-10.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-11T03:30:04.775894+00:00
88,2026-09-10,2026-09-10,2026-09-11T03:30:04.598884+00:00,2026-09-10T20:00:00+00:00,XNYS,2026-09-11,2026-09-11T13:30:00+00:00,SHECY,nada,0,0,18.420000076293945,7.667513520861258,-3.576719261927071,18.911746303649586,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,"su intervalo [-3.58, +18.91] contiene el cero",2026-09-10,2026-09-10T20:00:00+00:00,3cc65546079c3a9dbcc3339a6d45e9637418ee51ae79458cc987dc47ee304d35,ext_2026-09-10.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-11T03:30:04.775894+00:00
89,2026-09-10,2026-09-10,2026-09-11T03:30:04.598884+00:00,2026-09-10T20:00:00+00:00,XNYS,2026-09-11,2026-09-11T13:30:00+00:00,SMH,nada,0,0,560.280029296875,6.718874166771127,-4.582259242044896,18.02000757558715,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,"su intervalo [-4.58, +18.02] contiene el cero",2026-09-10,2026-09-10T20:00:00+00:00,3cc65546079c3a9dbcc3339a6d45e9637418ee51ae79458cc987dc47ee304d35,ext_2026-09-10.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-11T03:30:04.775894+00:00
90,2026-09-10,2026-09-10,2026-09-11T03:30:04.598884+00:00,2026-09-10T20:00:00+00:00,XNYS,2026-09-11,2026-09-11T13:30:00+00:00,SNPS,nada,0,0,397.1700134277344,2.715752881047151,-9.209043606872797,14.640549368967097,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,"su intervalo [-9.21, +14.64] contiene el cero",2026-09-10,2026-09-10T20:00:00+00:00,3cc65546079c3a9dbcc3339a6d45e9637418ee51ae79458cc987dc47ee304d35,ext_2026-09-10.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-11T03:30:04.775894+00:00
91,2026-09-10,2026-09-10,2026-09-11T03:30:04.598884+00:00,2026-09-10T20:00:00+00:00,XNYS,2026-09-11,2026-09-11T13:30:00+00:00,SOXX,nada,0,0,517.4299926757812,-2.581359113797743,-13.829453899735077,8.66673567213959,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -2.58 pp bajo el umbral +1.35 pp,2026-09-10,2026-09-10T20:00:00+00:00,3cc65546079c3a9dbcc3339a6d45e9637418ee51ae79458cc987dc47ee304d35,ext_2026-09-10.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-11T03:30:04.775894+00:00
92,2026-09-10,2026-09-10,2026-09-11T03:30:04.598884+00:00,2026-09-10T20:00:00+00:00,XNYS,2026-09-11,2026-09-11T13:30:00+00:00,TER,nada,0,0,370.1900024414063,10.03398998665892,-5.404178103123778,25.472158076441616,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,"su intervalo [-5.40, +25.47] contiene el cero",2026-09-10,2026-09-10T20:00:00+00:00,3cc65546079c3a9dbcc3339a6d45e9637418ee51ae79458cc987dc47ee304d35,ext_2026-09-10.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-11T03:30:04.775894+00:00
93,2026-09-10,2026-09-10,2026-09-11T03:30:04.598884+00:00,2026-09-10T20:00:00+00:00,XNYS,2026-09-11,2026-09-11T13:30:00+00:00,TOELY,nada,0,0,166.2100067138672,-1.9103930406391911,-16.7078981367811,12.887112055502717,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -1.91 pp bajo el umbral +1.35 pp,2026-09-10,2026-09-10T20:00:00+00:00,3cc65546079c3a9dbcc3339a6d45e9637418ee51ae79458cc987dc47ee304d35,ext_2026-09-10.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-11T03:30:04.775894+00:00
94,2026-09-10,2026-09-10,2026-09-11T03:30:04.598884+00:00,2026-09-10T20:00:00+00:00,XNYS,2026-09-11,2026-09-11T13:30:00+00:00,TSEM,nada,0,0,208.07000732421875,-1.5972278454175148,-16.146357406833992,12.951901715998964,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -1.60 pp bajo el umbral +1.35 pp,2026-09-10,2026-09-10T20:00:00+00:00,3cc65546079c3a9dbcc3339a6d45e9637418ee51ae79458cc987dc47ee304d35,ext_2026-09-10.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-11T03:30:04.775894+00:00
95,2026-09-10,2026-09-10,2026-09-11T03:30:04.598884+00:00,2026-09-10T20:00:00+00:00,XNYS,2026-09-11,2026-09-11T13:30:00+00:00,TSM,nada,0,0,428.0299987792969,-5.270086600717317,-18.318383538783003,7.778210337348371,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -5.27 pp bajo el umbral +1.35 pp,2026-09-10,2026-09-10T20:00:00+00:00,3cc65546079c3a9dbcc3339a6d45e9637418ee51ae79458cc987dc47ee304d35,ext_2026-09-10.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-11T03:30:04.775894+00:00
96,2026-09-10,2026-09-10,2026-09-11T03:30:04.598884+00:00,2026-09-10T20:00:00+00:00,XNYS,2026-09-11,2026-09-11T13:30:00+00:00,UMC,nada,0,0,22.1200008392334,5.006262570642983,-12.187430287544784,22.199955428830748,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,"su intervalo [-12.19, +22.20] contiene el cero",2026-09-10,2026-09-10T20:00:00+00:00,3cc65546079c3a9dbcc3339a6d45e9637418ee51ae79458cc987dc47ee304d35,ext_2026-09-10.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-11T03:30:04.775894+00:00
97,2026-09-10,2026-09-10,2026-09-11T03:30:04.598884+00:00,2026-09-10T20:00:00+00:00,XNYS,2026-09-11,2026-09-11T13:30:00+00:00,VRT,nada,0,0,248.1300048828125,0.0007378860837015111,-19.687474878006995,19.688950650174398,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal +0.00 pp bajo el umbral +1.35 pp,2026-09-10,2026-09-10T20:00:00+00:00,3cc65546079c3a9dbcc3339a6d45e9637418ee51ae79458cc987dc47ee304d35,ext_2026-09-10.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-11T03:30:04.775894+00:00
98,2026-09-10,2026-09-10,2026-09-11T03:30:04.598884+00:00,2026-09-10T20:00:00+00:00,XNYS,2026-09-11,2026-09-11T13:30:00+00:00,WDC,nada,0,0,460.9299926757813,6.755274461390237,-12.127766208095988,25.63831513087646,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,"su intervalo [-12.13, +25.64] contiene el cero",2026-09-10,2026-09-10T20:00:00+00:00,3cc65546079c3a9dbcc3339a6d45e9637418ee51ae79458cc987dc47ee304d35,ext_2026-09-10.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-11T03:30:04.775894+00:00
99,2026-09-10,2026-09-10,2026-09-11T03:30:04.598884+00:00,2026-09-10T20:00:00+00:00,XNYS,2026-09-11,2026-09-11T13:30:00+00:00,XSD,nada,0,0,490.4700012207031,17.767991574174967,5.550945295720444,29.98503785262949,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,una acción cuesta 490.47 USD y el margen disponible es 25.59 USD; el riel no compra fracciones,2026-09-10,2026-09-10T20:00:00+00:00,3cc65546079c3a9dbcc3339a6d45e9637418ee51ae79458cc987dc47ee304d35,ext_2026-09-10.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-11T03:30:04.775894+00:00
100,2026-09-11,2026-09-11,2026-09-12T03:30:04.091372+00:00,2026-09-11T20:00:00+00:00,XNYS,2026-09-14,2026-09-14T13:30:00+00:00,AMAT,nada,0,0,456.489990234375,18.59453004371914,3.942914869484582,33.246145217953696,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,una acción cuesta 456.49 USD y el margen disponible es 11.91 USD; el riel no compra fracciones,2026-09-11,2026-09-11T20:00:00+00:00,69126fa20f7a39137c6b10462a4252c9b09c4325f895f45a48db815a4c3d84a9,ext_2026-09-11.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-12T03:30:04.240536+00:00
101,2026-09-11,2026-09-11,2026-09-12T03:30:04.091372+00:00,2026-09-11T20:00:00+00:00,XNYS,2026-09-14,2026-09-14T13:30:00+00:00,AMD,nada,0,0,516.1300048828125,8.024693207997768,-11.595286040277244,27.64467245627278,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,"su intervalo [-11.60, +27.64] contiene el cero",2026-09-11,2026-09-11T20:00:00+00:00,69126fa20f7a39137c6b10462a4252c9b09c4325f895f45a48db815a4c3d84a9,ext_2026-09-11.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-12T03:30:04.240536+00:00
102,2026-09-11,2026-09-11,2026-09-12T03:30:04.091372+00:00,2026-09-11T20:00:00+00:00,XNYS,2026-09-14,2026-09-14T13:30:00+00:00,AMKR,nada,0,0,51.72999954223633,19.69228585940894,0.39321241043180066,38.99135930838608,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,una acción cuesta 51.73 USD y el margen disponible es 11.91 USD; el riel no compra fracciones,2026-09-11,2026-09-11T20:00:00+00:00,69126fa20f7a39137c6b10462a4252c9b09c4325f895f45a48db815a4c3d84a9,ext_2026-09-11.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-12T03:30:04.240536+00:00
103,2026-09-11,2026-09-11,2026-09-12T03:30:04.091372+00:00,2026-09-11T20:00:00+00:00,XNYS,2026-09-14,2026-09-14T13:30:00+00:00,AMZN,nada,0,0,256.7799987792969,-8.916209875029757,-21.268896037253,3.4364762871934875,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -8.92 pp bajo el umbral +1.35 pp,2026-09-11,2026-09-11T20:00:00+00:00,69126fa20f7a39137c6b10462a4252c9b09c4325f895f45a48db815a4c3d84a9,ext_2026-09-11.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-12T03:30:04.240536+00:00
104,2026-09-11,2026-09-11,2026-09-12T03:30:04.091372+00:00,2026-09-11T20:00:00+00:00,XNYS,2026-09-14,2026-09-14T13:30:00+00:00,ASX,nada,0,0,39.470001220703125,18.928573499706157,5.065711036820842,32.79143596259147,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,una acción cuesta 39.47 USD y el margen disponible es 11.91 USD; el riel no compra fracciones,2026-09-11,2026-09-11T20:00:00+00:00,69126fa20f7a39137c6b10462a4252c9b09c4325f895f45a48db815a4c3d84a9,ext_2026-09-11.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-12T03:30:04.240536+00:00
105,2026-09-11,2026-09-11,2026-09-12T03:30:04.091372+00:00,2026-09-11T20:00:00+00:00,XNYS,2026-09-14,2026-09-14T13:30:00+00:00,AVGO,nada,0,0,361.989990234375,-3.86203419984692,-15.674937799952701,7.9508694002588625,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -3.86 pp bajo el umbral +1.35 pp,2026-09-11,2026-09-11T20:00:00+00:00,69126fa20f7a39137c6b10462a4252c9b09c4325f895f45a48db815a4c3d84a9,ext_2026-09-11.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-12T03:30:04.240536+00:00
106,2026-09-11,2026-09-11,2026-09-12T03:30:04.091372+00:00,2026-09-11T20:00:00+00:00,XNYS,2026-09-14,2026-09-14T13:30:00+00:00,CDNS,nada,0,0,289.3699951171875,7.0260291356402105,-5.095291948179574,19.147350219459994,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,"su intervalo [-5.10, +19.15] contiene el cero",2026-09-11,2026-09-11T20:00:00+00:00,69126fa20f7a39137c6b10462a4252c9b09c4325f895f45a48db815a4c3d84a9,ext_2026-09-11.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-12T03:30:04.240536+00:00
107,2026-09-11,2026-09-11,2026-09-12T03:30:04.091372+00:00,2026-09-11T20:00:00+00:00,XNYS,2026-09-14,2026-09-14T13:30:00+00:00,ENTG,nada,0,0,140.3699951171875,-0.11122471326142636,-14.695676516428072,14.473227089905219,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -0.11 pp bajo el umbral +1.35 pp,2026-09-11,2026-09-11T20:00:00+00:00,69126fa20f7a39137c6b10462a4252c9b09c4325f895f45a48db815a4c3d84a9,ext_2026-09-11.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-12T03:30:04.240536+00:00
108,2026-09-11,2026-09-11,2026-09-12T03:30:04.091372+00:00,2026-09-11T20:00:00+00:00,XNYS,2026-09-14,2026-09-14T13:30:00+00:00,GFS,nada,0,0,46.95000076293945,-25.75259853911478,-46.26422706926289,-5.2409700089666735,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -25.75 pp bajo el umbral +1.35 pp,2026-09-11,2026-09-11T20:00:00+00:00,69126fa20f7a39137c6b10462a4252c9b09c4325f895f45a48db815a4c3d84a9,ext_2026-09-11.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-12T03:30:04.240536+00:00
109,2026-09-11,2026-09-11,2026-09-12T03:30:04.091372+00:00,2026-09-11T20:00:00+00:00,XNYS,2026-09-14,2026-09-14T13:30:00+00:00,GOOGL,nada,0,0,338.5,5.445708970422292,-4.545597338770341,15.437015279614924,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,"su intervalo [-4.55, +15.44] contiene el cero",2026-09-11,2026-09-11T20:00:00+00:00,69126fa20f7a39137c6b10462a4252c9b09c4325f895f45a48db815a4c3d84a9,ext_2026-09-11.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-12T03:30:04.240536+00:00
110,2026-09-11,2026-09-11,2026-09-12T03:30:04.091372+00:00,2026-09-11T20:00:00+00:00,XNYS,2026-09-14,2026-09-14T13:30:00+00:00,GSM,nada,0,0,4.28000020980835,-40.476190476190474,-79.9175324378123,-1.0348485145686581,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -40.48 pp bajo el umbral +1.35 pp,2026-09-11,2026-09-11T20:00:00+00:00,69126fa20f7a39137c6b10462a4252c9b09c4325f895f45a48db815a4c3d84a9,ext_2026-09-11.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-12T03:30:04.240536+00:00
111,2026-09-11,2026-09-11,2026-09-12T03:30:04.091372+00:00,2026-09-11T20:00:00+00:00,XNYS,2026-09-14,2026-09-14T13:30:00+00:00,INTC,nada,0,0,102.94000244140624,13.391715412012072,1.3698691913995145,25.413561632624628,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,una acción cuesta 102.94 USD y el margen disponible es 11.91 USD; el riel no compra fracciones,2026-09-11,2026-09-11T20:00:00+00:00,69126fa20f7a39137c6b10462a4252c9b09c4325f895f45a48db815a4c3d84a9,ext_2026-09-11.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-12T03:30:04.240536+00:00
112,2026-09-11,2026-09-11,2026-09-12T03:30:04.091372+00:00,2026-09-11T20:00:00+00:00,XNYS,2026-09-14,2026-09-14T13:30:00+00:00,KLAC,nada,0,0,180.63999938964844,-10.812957885851803,-24.578131636076257,2.952215864372649,"sorteo sin información (contabilidad.senales_sin_informacion, semilla 20260906, desde 2023-09-05): prueba de maquinaria, no track record",conservador,500.0,0.2.0-PROPUESTA,señal -10.81 pp bajo el umbral +1.35 pp,2026-09-11,2026-09-11T20:00:00+00:00,69126fa20f7a39137c6b10462a4252c9b09c4325f895f45a48db815a4c3d84a9,ext_2026-09-11.csv,69ca7283ae18fd37736827e1b19a79d3557e2e8177dbfd05c9685be22502402b,125a8602a684939576278093b306add6a6fa7a0157389f71a5c0029455ab9ba0,93db9b70dc708b67cf3584775800e9450e91f71fdb2846155d92545fcdba7492,5.1.0,E0.2,pendiente,ok,sesion,1,1,2026-09-12T03:30:04.240536+00:00
